"","TIME","GEO","PRODUCT","INDIC_NRG","Value"
"7913","2009","Cyprus","All products","Exports",0
"7914","2009","Cyprus","All products","Gross inland consumption",117959
"7915","2009","Cyprus","Solid fuels","Imports",753
"7916","2009","Cyprus","Solid fuels","Exports",0
"7917","2009","Cyprus","Solid fuels","Gross inland consumption",610
"7918","2009","Cyprus","Total petroleum products","Imports",120541
"7919","2009","Cyprus","Total petroleum products","Exports",0
"7920","2009","Cyprus","Total petroleum products","Gross inland consumption",112873
"7921","2009","Cyprus","Gas","Imports",NA
"7922","2009","Cyprus","Gas","Exports",NA
"7923","2009","Cyprus","Gas","Gross inland consumption",0
"7924","2009","Cyprus","Nuclear heat","Imports",NA
"7925","2009","Cyprus","Nuclear heat","Exports",NA
"7926","2009","Cyprus","Nuclear heat","Gross inland consumption",0
"7927","2009","Cyprus","Derived heat","Imports",0
"7928","2009","Cyprus","Derived heat","Exports",0
"7929","2009","Cyprus","Derived heat","Gross inland consumption",0
"7930","2009","Cyprus","Renewable energies","Imports",971
"7931","2009","Cyprus","Renewable energies","Exports",0
"7932","2009","Cyprus","Renewable energies","Gross inland consumption",4201
"7933","2009","Cyprus","Electrical energy","Imports",0
"7934","2009","Cyprus","Electrical energy","Exports",0
"7935","2009","Cyprus","Electrical energy","Gross inland consumption",0
"7936","2009","Cyprus","Waste (non-renewable)","Imports",0
"7937","2009","Cyprus","Waste (non-renewable)","Exports",0
"7938","2009","Cyprus","Waste (non-renewable)","Gross inland consumption",276
"7939","2009","Latvia","All products","Imports",162126
"7940","2009","Latvia","All products","Exports",41286
"7941","2009","Latvia","All products","Gross inland consumption",188799
"7942","2009","Latvia","Solid fuels","Imports",3472
"7943","2009","Latvia","Solid fuels","Exports",201
"7944","2009","Latvia","Solid fuels","Gross inland consumption",3581
"7945","2009","Latvia","Total petroleum products","Imports",84455
"7946","2009","Latvia","Total petroleum products","Exports",11306
"7947","2009","Latvia","Total petroleum products","Gross inland consumption",62201
"7948","2009","Latvia","Gas","Imports",58605
"7949","2009","Latvia","Gas","Exports",0
"7950","2009","Latvia","Gas","Gross inland consumption",51380
"7951","2009","Latvia","Nuclear heat","Imports",NA
"7952","2009","Latvia","Nuclear heat","Exports",NA
"7953","2009","Latvia","Nuclear heat","Gross inland consumption",0
"7954","2009","Latvia","Derived heat","Imports",0
"7955","2009","Latvia","Derived heat","Exports",0
"7956","2009","Latvia","Derived heat","Gross inland consumption",0
"7957","2009","Latvia","Renewable energies","Imports",261
"7958","2009","Latvia","Renewable energies","Exports",20400
"7959","2009","Latvia","Renewable energies","Gross inland consumption",65594
"7960","2009","Latvia","Electrical energy","Imports",15332
"7961","2009","Latvia","Electrical energy","Exports",9378
"7962","2009","Latvia","Electrical energy","Gross inland consumption",5954
"7963","2009","Latvia","Waste (non-renewable)","Imports",0
"7964","2009","Latvia","Waste (non-renewable)","Exports",0
"7965","2009","Latvia","Waste (non-renewable)","Gross inland consumption",88
"7966","2009","Lithuania","All products","Imports",508221
"7967","2009","Lithuania","All products","Exports",328582
"7968","2009","Lithuania","All products","Gross inland consumption",354780
"7969","2009","Lithuania","Solid fuels","Imports",6213
"7970","2009","Lithuania","Solid fuels","Exports",470
"7971","2009","Lithuania","Solid fuels","Gross inland consumption",7267
"7972","2009","Lithuania","Total petroleum products","Imports",389776
"7973","2009","Lithuania","Total petroleum products","Exports",292066
"7974","2009","Lithuania","Total petroleum products","Gross inland consumption",103538
"7975","2009","Lithuania","Gas","Imports",91664
"7976","2009","Lithuania","Gas","Exports",0
"7977","2009","Lithuania","Gas","Gross inland consumption",91327
"7978","2009","Lithuania","Nuclear heat","Imports",NA
"7979","2009","Lithuania","Nuclear heat","Exports",NA
"7980","2009","Lithuania","Nuclear heat","Gross inland consumption",119147
"7981","2009","Lithuania","Derived heat","Imports",0
"7982","2009","Lithuania","Derived heat","Exports",0
"7983","2009","Lithuania","Derived heat","Gross inland consumption",0
"7984","2009","Lithuania","Renewable energies","Imports",3349
"7985","2009","Lithuania","Renewable energies","Exports",8272
"7986","2009","Lithuania","Renewable energies","Gross inland consumption",44056
"7987","2009","Lithuania","Electrical energy","Imports",17219
"7988","2009","Lithuania","Electrical energy","Exports",27774
"7989","2009","Lithuania","Electrical energy","Gross inland consumption",-10555
"7990","2009","Lithuania","Waste (non-renewable)","Imports",0
"7991","2009","Lithuania","Waste (non-renewable)","Exports",0
"7992","2009","Lithuania","Waste (non-renewable)","Gross inland consumption",0
"7993","2009","Luxembourg","All products","Imports",188437
"7994","2009","Luxembourg","All products","Exports",10280
"7995","2009","Luxembourg","All products","Gross inland consumption",182724
"7996","2009","Luxembourg","Solid fuels","Imports",2774
"7997","2009","Luxembourg","Solid fuels","Exports",0
"7998","2009","Luxembourg","Solid fuels","Gross inland consumption",2774
"7999","2009","Luxembourg","Total petroleum products","Imports",115428
"8000","2009","Luxembourg","Total petroleum products","Exports",674
"8001","2009","Luxembourg","Total petroleum products","Gross inland consumption",114672
"8002","2009","Luxembourg","Gas","Imports",46577
"8003","2009","Luxembourg","Gas","Exports",0
"8004","2009","Luxembourg","Gas","Gross inland consumption",46577
"8005","2009","Luxembourg","Nuclear heat","Imports",NA
"8006","2009","Luxembourg","Nuclear heat","Exports",NA
"8007","2009","Luxembourg","Nuclear heat","Gross inland consumption",0
"8008","2009","Luxembourg","Derived heat","Imports",0
"8009","2009","Luxembourg","Derived heat","Exports",0
"8010","2009","Luxembourg","Derived heat","Gross inland consumption",0
"8011","2009","Luxembourg","Renewable energies","Imports",1979
"8012","2009","Luxembourg","Renewable energies","Exports",231
"8013","2009","Luxembourg","Renewable energies","Gross inland consumption",5220
"8014","2009","Luxembourg","Electrical energy","Imports",21679
"8015","2009","Luxembourg","Electrical energy","Exports",9374
"8016","2009","Luxembourg","Electrical energy","Gross inland consumption",12305
"8017","2009","Luxembourg","Waste (non-renewable)","Imports",0
"8018","2009","Luxembourg","Waste (non-renewable)","Exports",0
"8019","2009","Luxembourg","Waste (non-renewable)","Gross inland consumption",1177
"8020","2009","Hungary","All products","Imports",742171
"8021","2009","Hungary","All products","Exports",125792
"8022","2009","Hungary","All products","Gross inland consumption",1052319
"8023","2009","Hungary","Solid fuels","Imports",46372
"8024","2009","Hungary","Solid fuels","Exports",6535
"8025","2009","Hungary","Solid fuels","Gross inland consumption",107388
"8026","2009","Hungary","Total petroleum products","Imports",323288
"8027","2009","Hungary","Total petroleum products","Exports",94206
"8028","2009","Hungary","Total petroleum products","Gross inland consumption",294818
"8029","2009","Hungary","Gas","Imports",331059
"8030","2009","Hungary","Gas","Exports",2955
"8031","2009","Hungary","Gas","Gross inland consumption",383171
"8032","2009","Hungary","Nuclear heat","Imports",NA
"8033","2009","Hungary","Nuclear heat","Exports",NA
"8034","2009","Hungary","Nuclear heat","Gross inland consumption",167110
"8035","2009","Hungary","Derived heat","Imports",0
"8036","2009","Hungary","Derived heat","Exports",0
"8037","2009","Hungary","Derived heat","Gross inland consumption",0
"8038","2009","Hungary","Renewable energies","Imports",1953
"8039","2009","Hungary","Renewable energies","Exports",2445
"8040","2009","Hungary","Renewable energies","Gross inland consumption",76904
"8041","2009","Hungary","Electrical energy","Imports",39499
"8042","2009","Hungary","Electrical energy","Exports",19652
"8043","2009","Hungary","Electrical energy","Gross inland consumption",19847
"8044","2009","Hungary","Waste (non-renewable)","Imports",0
"8045","2009","Hungary","Waste (non-renewable)","Exports",0
"8046","2009","Hungary","Waste (non-renewable)","Gross inland consumption",3080
"8047","2009","Malta","All products","Imports",84156
"8048","2009","Malta","All products","Exports",386
"8049","2009","Malta","All products","Gross inland consumption",36441
"8050","2009","Malta","Solid fuels","Imports",0
"8051","2009","Malta","Solid fuels","Exports",0
"8052","2009","Malta","Solid fuels","Gross inland consumption",0
"8053","2009","Malta","Total petroleum products","Imports",84156
"8054","2009","Malta","Total petroleum products","Exports",386
"8055","2009","Malta","Total petroleum products","Gross inland consumption",36402
"8056","2009","Malta","Gas","Imports",NA
"8057","2009","Malta","Gas","Exports",NA
"8058","2009","Malta","Gas","Gross inland consumption",0
"8059","2009","Malta","Nuclear heat","Imports",NA
"8060","2009","Malta","Nuclear heat","Exports",NA
"8061","2009","Malta","Nuclear heat","Gross inland consumption",0
"8062","2009","Malta","Derived heat","Imports",0
"8063","2009","Malta","Derived heat","Exports",0
"8064","2009","Malta","Derived heat","Gross inland consumption",0
"8065","2009","Malta","Renewable energies","Imports",0
"8066","2009","Malta","Renewable energies","Exports",0
"8067","2009","Malta","Renewable energies","Gross inland consumption",39
"8068","2009","Malta","Electrical energy","Imports",0
"8069","2009","Malta","Electrical energy","Exports",0
"8070","2009","Malta","Electrical energy","Gross inland consumption",0
"8071","2009","Malta","Waste (non-renewable)","Imports",0
"8072","2009","Malta","Waste (non-renewable)","Exports",0
"8073","2009","Malta","Waste (non-renewable)","Gross inland consumption",0
"8074","2009","Netherlands","All products","Imports",7111606
"8075","2009","Netherlands","All products","Exports",5667520
"8076","2009","Netherlands","All products","Gross inland consumption",3377933
"8077","2009","Netherlands","Solid fuels","Imports",511726
"8078","2009","Netherlands","Solid fuels","Exports",122529
"8079","2009","Netherlands","Solid fuels","Gross inland consumption",312350
"8080","2009","Netherlands","Total petroleum products","Imports",5744380
"8081","2009","Netherlands","Total petroleum products","Exports",3824557
"8082","2009","Netherlands","Total petroleum products","Gross inland consumption",1364360
"8083","2009","Netherlands","Gas","Imports",770198
"8084","2009","Netherlands","Gas","Exports",1668666
"8085","2009","Netherlands","Gas","Gross inland consumption",1469389
"8086","2009","Netherlands","Nuclear heat","Imports",NA
"8087","2009","Netherlands","Nuclear heat","Exports",NA
"8088","2009","Netherlands","Nuclear heat","Gross inland consumption",45878
"8089","2009","Netherlands","Derived heat","Imports",0
"8090","2009","Netherlands","Derived heat","Exports",0
"8091","2009","Netherlands","Derived heat","Gross inland consumption",0
"8092","2009","Netherlands","Renewable energies","Imports",29676
"8093","2009","Netherlands","Renewable energies","Exports",13749
"8094","2009","Netherlands","Renewable energies","Gross inland consumption",137181
"8095","2009","Netherlands","Electrical energy","Imports",55627
"8096","2009","Netherlands","Electrical energy","Exports",38020
"8097","2009","Netherlands","Electrical energy","Gross inland consumption",17608
"8098","2009","Netherlands","Waste (non-renewable)","Imports",0
"8099","2009","Netherlands","Waste (non-renewable)","Exports",0
"8100","2009","Netherlands","Waste (non-renewable)","Gross inland consumption",31168
"8101","2009","Austria","All products","Imports",1156220
"8102","2009","Austria","All products","Exports",273704
"8103","2009","Austria","All products","Gross inland consumption",1345522
"8104","2009","Austria","Solid fuels","Imports",115684
"8105","2009","Austria","Solid fuels","Exports",446
"8106","2009","Austria","Solid fuels","Gross inland consumption",120279
"8107","2009","Austria","Total petroleum products","Imports",568107
"8108","2009","Austria","Total petroleum products","Exports",91053
"8109","2009","Austria","Total petroleum products","Gross inland consumption",518530
"8110","2009","Austria","Gas","Imports",367115
"8111","2009","Austria","Gas","Exports",98966
"8112","2009","Austria","Gas","Gross inland consumption",308585
"8113","2009","Austria","Nuclear heat","Imports",NA
"8114","2009","Austria","Nuclear heat","Exports",NA
"8115","2009","Austria","Nuclear heat","Gross inland consumption",0
"8116","2009","Austria","Derived heat","Imports",0
"8117","2009","Austria","Derived heat","Exports",0
"8118","2009","Austria","Derived heat","Gross inland consumption",0
"8119","2009","Austria","Renewable energies","Imports",34962
"8120","2009","Austria","Renewable energies","Exports",15696
"8121","2009","Austria","Renewable energies","Gross inland consumption",365761
"8122","2009","Austria","Electrical energy","Imports",70351
"8123","2009","Austria","Electrical energy","Exports",67543
"8124","2009","Austria","Electrical energy","Gross inland consumption",2808
"8125","2009","Austria","Waste (non-renewable)","Imports",0
"8126","2009","Austria","Waste (non-renewable)","Exports",0
"8127","2009","Austria","Waste (non-renewable)","Gross inland consumption",29560
"8128","2009","Poland","All products","Imports",1790067
"8129","2009","Poland","All products","Exports",536407
"8130","2009","Poland","All products","Gross inland consumption",3956133
"8131","2009","Poland","Solid fuels","Imports",273690
"8132","2009","Poland","Solid fuels","Exports",386711
"8133","2009","Poland","Solid fuels","Gross inland consumption",2155755
"8134","2009","Poland","Total petroleum products","Imports",1138745
"8135","2009","Poland","Total petroleum products","Exports",113439
"8136","2009","Poland","Total petroleum products","Gross inland consumption",1026767
"8137","2009","Poland","Gas","Imports",341507
"8138","2009","Poland","Gas","Exports",1399
"8139","2009","Poland","Gas","Gross inland consumption",505129
"8140","2009","Poland","Nuclear heat","Imports",NA
"8141","2009","Poland","Nuclear heat","Exports",NA
"8142","2009","Poland","Nuclear heat","Gross inland consumption",0
"8143","2009","Poland","Derived heat","Imports",0
"8144","2009","Poland","Derived heat","Exports",0
"8145","2009","Poland","Derived heat","Gross inland consumption",0
"8146","2009","Poland","Renewable energies","Imports",9473
"8147","2009","Poland","Renewable energies","Exports",320
"8148","2009","Poland","Renewable energies","Gross inland consumption",261454
"8149","2009","Poland","Electrical energy","Imports",26651
"8150","2009","Poland","Electrical energy","Exports",34538
"8151","2009","Poland","Electrical energy","Gross inland consumption",-7888
"8152","2009","Poland","Waste (non-renewable)","Imports",0
"8153","2009","Poland","Waste (non-renewable)","Exports",0
"8154","2009","Poland","Waste (non-renewable)","Gross inland consumption",14915
"8155","2009","Portugal","All products","Imports",977747
"8156","2009","Portugal","All products","Exports",107759
"8157","2009","Portugal","All products","Gross inland consumption",1049542
"8158","2009","Portugal","Solid fuels","Imports",127882
"8159","2009","Portugal","Solid fuels","Exports",0
"8160","2009","Portugal","Solid fuels","Gross inland consumption",119817
"8161","2009","Portugal","Total petroleum products","Imports",643372
"8162","2009","Portugal","Total petroleum products","Exports",97560
"8163","2009","Portugal","Total petroleum products","Gross inland consumption",529745
"8164","2009","Portugal","Gas","Imports",178625
"8165","2009","Portugal","Gas","Exports",0
"8166","2009","Portugal","Gas","Gross inland consumption",176566
"8167","2009","Portugal","Nuclear heat","Imports",NA
"8168","2009","Portugal","Nuclear heat","Exports",NA
"8169","2009","Portugal","Nuclear heat","Gross inland consumption",0
"8170","2009","Portugal","Derived heat","Imports",0
"8171","2009","Portugal","Derived heat","Exports",0
"8172","2009","Portugal","Derived heat","Gross inland consumption",0
"8173","2009","Portugal","Renewable energies","Imports",516
"8174","2009","Portugal","Renewable energies","Exports",39
"8175","2009","Portugal","Renewable energies","Gross inland consumption",200371
"8176","2009","Portugal","Electrical energy","Imports",27353
"8177","2009","Portugal","Electrical energy","Exports",10159
"8178","2009","Portugal","Electrical energy","Gross inland consumption",17194
"8179","2009","Portugal","Waste (non-renewable)","Imports",0
"8180","2009","Portugal","Waste (non-renewable)","Exports",0
"8181","2009","Portugal","Waste (non-renewable)","Gross inland consumption",5848
"8182","2009","Romania","All products","Imports",492677
"8183","2009","Romania","All products","Exports",190212
"8184","2009","Romania","All products","Gross inland consumption",1488606
"8185","2009","Romania","Solid fuels","Imports",43948
"8186","2009","Romania","Solid fuels","Exports",691
"8187","2009","Romania","Solid fuels","Gross inland consumption",316344
"8188","2009","Romania","Total petroleum products","Imports",376365
"8189","2009","Romania","Total petroleum products","Exports",176840
"8190","2009","Romania","Total petroleum products","Gross inland consumption",389150
"8191","2009","Romania","Gas","Imports",66908
"8192","2009","Romania","Gas","Exports",0
"8193","2009","Romania","Gas","Gross inland consumption",442978
"8194","2009","Romania","Nuclear heat","Imports",NA
"8195","2009","Romania","Nuclear heat","Exports",NA
"8196","2009","Romania","Nuclear heat","Gross inland consumption",126922
"8197","2009","Romania","Derived heat","Imports",0
"8198","2009","Romania","Derived heat","Exports",0
"8199","2009","Romania","Derived heat","Gross inland consumption",0
"8200","2009","Romania","Renewable energies","Imports",3114
"8201","2009","Romania","Renewable energies","Exports",2075
"8202","2009","Romania","Renewable energies","Gross inland consumption",220591
"8203","2009","Romania","Electrical energy","Imports",2344
"8204","2009","Romania","Electrical energy","Exports",10606
"8205","2009","Romania","Electrical energy","Gross inland consumption",-8262
"8206","2009","Romania","Waste (non-renewable)","Imports",0
"8207","2009","Romania","Waste (non-renewable)","Exports",0
"8208","2009","Romania","Waste (non-renewable)","Gross inland consumption",884
"8209","2009","Slovenia","All products","Imports",204452
"8210","2009","Slovenia","All products","Exports",59593
"8211","2009","Slovenia","All products","Gross inland consumption",299397
"8212","2009","Slovenia","Solid fuels","Imports",10778
"8213","2009","Slovenia","Solid fuels","Exports",119
"8214","2009","Slovenia","Solid fuels","Gross inland consumption",59765
"8215","2009","Slovenia","Total petroleum products","Imports",129930
"8216","2009","Slovenia","Total petroleum products","Exports",20453
"8217","2009","Slovenia","Total petroleum products","Gross inland consumption",107835
"8218","2009","Slovenia","Gas","Imports",34707
"8219","2009","Slovenia","Gas","Exports",0
"8220","2009","Slovenia","Gas","Gross inland consumption",34815
"8221","2009","Slovenia","Nuclear heat","Imports",NA
"8222","2009","Slovenia","Nuclear heat","Exports",NA
"8223","2009","Slovenia","Nuclear heat","Gross inland consumption",61981
"8224","2009","Slovenia","Derived heat","Imports",0
"8225","2009","Slovenia","Derived heat","Exports",0
"8226","2009","Slovenia","Derived heat","Gross inland consumption",0
"8227","2009","Slovenia","Renewable energies","Imports",1029
"8228","2009","Slovenia","Renewable energies","Exports",0
"8229","2009","Slovenia","Renewable energies","Gross inland consumption",45186
"8230","2009","Slovenia","Electrical energy","Imports",28008
"8231","2009","Slovenia","Electrical energy","Exports",39020
"8232","2009","Slovenia","Electrical energy","Gross inland consumption",-11012
"8233","2009","Slovenia","Waste (non-renewable)","Imports",0
"8234","2009","Slovenia","Waste (non-renewable)","Exports",0
"8235","2009","Slovenia","Waste (non-renewable)","Gross inland consumption",828
"8236","2009","Slovakia","All products","Imports",665162
"8237","2009","Slovakia","All products","Exports",198373
"8238","2009","Slovakia","All products","Gross inland consumption",702132
"8239","2009","Slovakia","Solid fuels","Imports",141620
"8240","2009","Slovakia","Solid fuels","Exports",6861
"8241","2009","Slovakia","Solid fuels","Gross inland consumption",162268
"8242","2009","Slovakia","Total petroleum products","Imports",287384
"8243","2009","Slovakia","Total petroleum products","Exports",157692
"8244","2009","Slovakia","Total petroleum products","Gross inland consumption",146161
"8245","2009","Slovakia","Gas","Imports",201665
"8246","2009","Slovakia","Gas","Exports",535
"8247","2009","Slovakia","Gas","Gross inland consumption",185238
"8248","2009","Slovakia","Nuclear heat","Imports",NA
"8249","2009","Slovakia","Nuclear heat","Exports",NA
"8250","2009","Slovakia","Nuclear heat","Gross inland consumption",154341
"8251","2009","Slovakia","Derived heat","Imports",0
"8252","2009","Slovakia","Derived heat","Exports",0
"8253","2009","Slovakia","Derived heat","Gross inland consumption",0
"8254","2009","Slovakia","Renewable energies","Imports",2001
"8255","2009","Slovakia","Renewable energies","Exports",5630
"8256","2009","Slovakia","Renewable energies","Gross inland consumption",47357
"8257","2009","Slovakia","Electrical energy","Imports",32378
"8258","2009","Slovakia","Electrical energy","Exports",27655
"8259","2009","Slovakia","Electrical energy","Gross inland consumption",4723
"8260","2009","Slovakia","Waste (non-renewable)","Imports",113
"8261","2009","Slovakia","Waste (non-renewable)","Exports",1
"8262","2009","Slovakia","Waste (non-renewable)","Gross inland consumption",2043
"8263","2009","Finland","All products","Imports",1069264
"8264","2009","Finland","All products","Exports",302007
"8265","2009","Finland","All products","Gross inland consumption",1419987
"8266","2009","Finland","Solid fuels","Imports",161985
"8267","2009","Finland","Solid fuels","Exports",1582
"8268","2009","Finland","Solid fuels","Gross inland consumption",221686
"8269","2009","Finland","Total petroleum products","Imports",695193
"8270","2009","Finland","Total petroleum products","Exports",280634
"8271","2009","Finland","Total petroleum products","Gross inland consumption",411698
"8272","2009","Finland","Gas","Imports",145858
"8273","2009","Finland","Gas","Exports",0
"8274","2009","Finland","Gas","Gross inland consumption",145858
"8275","2009","Finland","Nuclear heat","Imports",NA
"8276","2009","Finland","Nuclear heat","Exports",NA
"8277","2009","Finland","Nuclear heat","Gross inland consumption",254081
"8278","2009","Finland","Derived heat","Imports",0
"8279","2009","Finland","Derived heat","Exports",0
"8280","2009","Finland","Derived heat","Gross inland consumption",0
"8281","2009","Finland","Renewable energies","Imports",10573
"8282","2009","Finland","Renewable energies","Exports",7640
"8283","2009","Finland","Renewable energies","Gross inland consumption",337102
"8284","2009","Finland","Electrical energy","Imports",55656
"8285","2009","Finland","Electrical energy","Exports",12150
"8286","2009","Finland","Electrical energy","Gross inland consumption",43506
"8287","2009","Finland","Waste (non-renewable)","Imports",0
"8288","2009","Finland","Waste (non-renewable)","Exports",0
"8289","2009","Finland","Waste (non-renewable)","Gross inland consumption",6056
"8290","2009","Sweden","All products","Imports",1281169
"8291","2009","Sweden","All products","Exports",549766
"8292","2009","Sweden","All products","Gross inland consumption",1903075
"8293","2009","Sweden","Solid fuels","Imports",64574
"8294","2009","Sweden","Solid fuels","Exports",7973
"8295","2009","Sweden","Solid fuels","Gross inland consumption",80623
"8296","2009","Sweden","Total petroleum products","Imports",1121425
"8297","2009","Sweden","Total petroleum products","Exports",509105
"8298","2009","Sweden","Total petroleum products","Gross inland consumption",514453
"8299","2009","Sweden","Gas","Imports",45616
"8300","2009","Sweden","Gas","Exports",0
"8301","2009","Sweden","Gas","Gross inland consumption",46486
"8302","2009","Sweden","Nuclear heat","Imports",NA
"8303","2009","Sweden","Nuclear heat","Exports",NA
"8304","2009","Sweden","Nuclear heat","Gross inland consumption",563468
"8305","2009","Sweden","Derived heat","Imports",0
"8306","2009","Sweden","Derived heat","Exports",0
"8307","2009","Sweden","Derived heat","Gross inland consumption",0
"8308","2009","Sweden","Renewable energies","Imports",0
"8309","2009","Sweden","Renewable energies","Exports",0
"8310","2009","Sweden","Renewable energies","Gross inland consumption",662314
"8311","2009","Sweden","Electrical energy","Imports",49554
"8312","2009","Sweden","Electrical energy","Exports",32688
"8313","2009","Sweden","Electrical energy","Gross inland consumption",16866
"8314","2009","Sweden","Waste (non-renewable)","Imports",0
"8315","2009","Sweden","Waste (non-renewable)","Exports",0
"8316","2009","Sweden","Waste (non-renewable)","Gross inland consumption",18865
"8317","2009","United Kingdom","All products","Imports",5837260
"8318","2009","United Kingdom","All products","Exports",3520459
"8319","2009","United Kingdom","All products","Gross inland consumption",8651110
"8320","2009","United Kingdom","Solid fuels","Imports",998345
"8321","2009","United Kingdom","Solid fuels","Exports",24566
"8322","2009","United Kingdom","Solid fuels","Gross inland consumption",1252465
"8323","2009","United Kingdom","Total petroleum products","Imports",3283023
"8324","2009","United Kingdom","Total petroleum products","Exports",3036592
"8325","2009","United Kingdom","Total petroleum products","Gross inland consumption",3068262
"8326","2009","United Kingdom","Gas","Imports",1482131
"8327","2009","United Kingdom","Gas","Exports",444204
"8328","2009","United Kingdom","Gas","Gross inland consumption",3276106
"8329","2009","United Kingdom","Nuclear heat","Imports",NA
"8330","2009","United Kingdom","Nuclear heat","Exports",NA
"8331","2009","United Kingdom","Nuclear heat","Gross inland consumption",746258
"8332","2009","United Kingdom","Derived heat","Imports",0
"8333","2009","United Kingdom","Derived heat","Exports",0
"8334","2009","United Kingdom","Derived heat","Gross inland consumption",0
"8335","2009","United Kingdom","Renewable energies","Imports",49968
"8336","2009","United Kingdom","Renewable energies","Exports",1604
"8337","2009","United Kingdom","Renewable energies","Gross inland consumption",274935
"8338","2009","United Kingdom","Electrical energy","Imports",23792
"8339","2009","United Kingdom","Electrical energy","Exports",13493
"8340","2009","United Kingdom","Electrical energy","Gross inland consumption",10300
"8341","2009","United Kingdom","Waste (non-renewable)","Imports",0
"8342","2009","United Kingdom","Waste (non-renewable)","Exports",0
"8343","2009","United Kingdom","Waste (non-renewable)","Gross inland consumption",22784
"8344","2009","Norway","All products","Imports",287938
"8345","2009","Norway","All products","Exports",8100466
"8346","2009","Norway","All products","Gross inland consumption",1325876
"8347","2009","Norway","Solid fuels","Imports",19866
"8348","2009","Norway","Solid fuels","Exports",67356
"8349","2009","Norway","Solid fuels","Gross inland consumption",23497
"8350","2009","Norway","Total petroleum products","Imports",242772
"8351","2009","Norway","Total petroleum products","Exports",4382741
"8352","2009","Norway","Total petroleum products","Gross inland consumption",528693
"8353","2009","Norway","Gas","Imports",0
"8354","2009","Norway","Gas","Exports",3597617
"8355","2009","Norway","Gas","Gross inland consumption",291738
"8356","2009","Norway","Nuclear heat","Imports",NA
"8357","2009","Norway","Nuclear heat","Exports",NA
"8358","2009","Norway","Nuclear heat","Gross inland consumption",0
"8359","2009","Norway","Derived heat","Imports",0
"8360","2009","Norway","Derived heat","Exports",0
"8361","2009","Norway","Derived heat","Gross inland consumption",0
"8362","2009","Norway","Renewable energies","Imports",4957
"8363","2009","Norway","Renewable energies","Exports",70
"8364","2009","Norway","Renewable energies","Gross inland consumption",509363
"8365","2009","Norway","Electrical energy","Imports",20344
"8366","2009","Norway","Electrical energy","Exports",52682
"8367","2009","Norway","Electrical energy","Gross inland consumption",-32339
"8368","2009","Norway","Waste (non-renewable)","Imports",0
"8369","2009","Norway","Waste (non-renewable)","Exports",0
"8370","2009","Norway","Waste (non-renewable)","Gross inland consumption",4924
"8371","2010","European Union (28 countries)","All products","Imports",60848444
"8372","2010","European Union (28 countries)","All products","Exports",20917858
"8373","2010","European Union (28 countries)","All products","Gross inland consumption",73870447
"8374","2010","European Union (28 countries)","Solid fuels","Imports",5702794
"8375","2010","European Union (28 countries)","Solid fuels","Exports",1024460
"8376","2010","European Union (28 countries)","Solid fuels","Gross inland consumption",11861326
"8377","2010","European Union (28 countries)","Total petroleum products","Imports",38279334
"8378","2010","European Union (28 countries)","Total petroleum products","Exports",14937218
"8379","2010","European Union (28 countries)","Total petroleum products","Gross inland consumption",25578322
"8380","2010","European Union (28 countries)","Gas","Imports",15319692
"8381","2010","European Union (28 countries)","Gas","Exports",3679556
"8382","2010","European Union (28 countries)","Gas","Gross inland consumption",18717375
"8383","2010","European Union (28 countries)","Nuclear heat","Imports",NA
"8384","2010","European Union (28 countries)","Nuclear heat","Exports",NA
"8385","2010","European Union (28 countries)","Nuclear heat","Gross inland consumption",9904394
"8386","2010","European Union (28 countries)","Derived heat","Imports",193
"8387","2010","European Union (28 countries)","Derived heat","Exports",374
"8388","2010","European Union (28 countries)","Derived heat","Gross inland consumption",-181
"8389","2010","European Union (28 countries)","Renewable energies","Imports",470403
"8390","2010","European Union (28 countries)","Renewable energies","Exports",227869
"8391","2010","European Union (28 countries)","Renewable energies","Gross inland consumption",7318512
"8392","2010","European Union (28 countries)","Electrical energy","Imports",1075226
"8393","2010","European Union (28 countries)","Electrical energy","Exports",1048381
"8394","2010","European Union (28 countries)","Electrical energy","Gross inland consumption",26845
"8395","2010","European Union (28 countries)","Waste (non-renewable)","Imports",802
"8396","2010","European Union (28 countries)","Waste (non-renewable)","Exports",0
"8397","2010","European Union (28 countries)","Waste (non-renewable)","Gross inland consumption",463854
"8398","2010","Euro area (19 countries)","All products","Imports",47882686
"8399","2010","Euro area (19 countries)","All products","Exports",14407784
"8400","2010","Euro area (19 countries)","All products","Gross inland consumption",52120701
"8401","2010","Euro area (19 countries)","Solid fuels","Imports",4113079
"8402","2010","Euro area (19 countries)","Solid fuels","Exports",287910
"8403","2010","Euro area (19 countries)","Solid fuels","Gross inland consumption",6506130
"8404","2010","Euro area (19 countries)","Total petroleum products","Imports",30484960
"8405","2010","Euro area (19 countries)","Total petroleum products","Exports",10233735
"8406","2010","Euro area (19 countries)","Total petroleum products","Gross inland consumption",19159044
"8407","2010","Euro area (19 countries)","Gas","Imports",12134642
"8408","2010","Euro area (19 countries)","Gas","Exports",2944519
"8409","2010","Euro area (19 countries)","Gas","Gross inland consumption",12965436
"8410","2010","Euro area (19 countries)","Nuclear heat","Imports",NA
"8411","2010","Euro area (19 countries)","Nuclear heat","Exports",NA
"8412","2010","Euro area (19 countries)","Nuclear heat","Gross inland consumption",7843418
"8413","2010","Euro area (19 countries)","Derived heat","Imports",0
