"","TIME","GEO","PRODUCT","Proizvodnja/zaloga"
"3455","2011","United Kingdom","Total petroleum products",-507191
"3456","2011","United Kingdom","Waste (non-renewable)",31473
"3457","2012","Austria","All products",78946
"3458","2012","Austria","Derived heat",0
"3459","2012","Austria","Electrical energy",-73638
"3460","2012","Austria","Gas",-180263
"3461","2012","Austria","Nuclear heat",NA
"3462","2012","Austria","Renewable energies",368706
"3463","2012","Austria","Solid fuels",-3707
"3464","2012","Austria","Total petroleum products",-61419
"3465","2012","Austria","Waste (non-renewable)",29266
"3466","2012","Belgium","All products",-872335
"3467","2012","Belgium","Derived heat",0
"3468","2012","Belgium","Electrical energy",-24883
"3469","2012","Belgium","Gas",-36812
"3470","2012","Belgium","Nuclear heat",NA
"3471","2012","Belgium","Renewable energies",112741
"3472","2012","Belgium","Solid fuels",-27226
"3473","2012","Belgium","Total petroleum products",-1361163
"3474","2012","Belgium","Waste (non-renewable)",29822
"3475","2012","Bulgaria","All products",267654
"3476","2012","Bulgaria","Derived heat",0
"3477","2012","Bulgaria","Electrical energy",-38380
"3478","2012","Bulgaria","Gas",17099
"3479","2012","Bulgaria","Nuclear heat",NA
"3480","2012","Bulgaria","Renewable energies",64053
"3481","2012","Bulgaria","Solid fuels",225133
"3482","2012","Bulgaria","Total petroleum products",-171945
"3483","2012","Bulgaria","Waste (non-renewable)",276
"3484","2012","Croatia","All products",84735
"3485","2012","Croatia","Derived heat",0
"3486","2012","Croatia","Electrical energy",-20674
"3487","2012","Croatia","Gas",54876
"3488","2012","Croatia","Nuclear heat",NA
"3489","2012","Croatia","Renewable energies",72894
"3490","2012","Croatia","Solid fuels",3206
"3491","2012","Croatia","Total petroleum products",-25906
"3492","2012","Croatia","Waste (non-renewable)",341
"3493","2012","Cyprus","All products",-4628
"3494","2012","Cyprus","Derived heat",0
"3495","2012","Cyprus","Electrical energy",0
"3496","2012","Cyprus","Gas",NA
"3497","2012","Cyprus","Nuclear heat",NA
"3498","2012","Cyprus","Renewable energies",4498
"3499","2012","Cyprus","Solid fuels",0
"3500","2012","Cyprus","Total petroleum products",-9126
"3501","2012","Cyprus","Waste (non-renewable)",0
"3502","2012","Czech Republic","All products",997419
"3503","2012","Czech Republic","Derived heat",-88
"3504","2012","Czech Republic","Electrical energy",-103345
"3505","2012","Czech Republic","Gas",31340
"3506","2012","Czech Republic","Nuclear heat",NA
"3507","2012","Czech Republic","Renewable energies",145663
"3508","2012","Czech Republic","Solid fuels",639407
"3509","2012","Czech Republic","Total petroleum products",-53469
"3510","2012","Czech Republic","Waste (non-renewable)",9429
"3511","2012","Denmark","All products",90996
"3512","2012","Denmark","Derived heat",0
"3513","2012","Denmark","Electrical energy",-38542
"3514","2012","Denmark","Gas",112032
"3515","2012","Denmark","Nuclear heat",NA
"3516","2012","Denmark","Renewable energies",121591
"3517","2012","Denmark","Solid fuels",6324
"3518","2012","Denmark","Total petroleum products",-126436
"3519","2012","Denmark","Waste (non-renewable)",16027
"3520","2012","Estonia","All products",126035
"3521","2012","Estonia","Derived heat",0
"3522","2012","Estonia","Electrical energy",-17820
"3523","2012","Estonia","Gas",0
"3524","2012","Estonia","Nuclear heat",NA
"3525","2012","Estonia","Renewable energies",35296
"3526","2012","Estonia","Solid fuels",156570
"3527","2012","Estonia","Total petroleum products",-48012
"3528","2012","Estonia","Waste (non-renewable)",0
"3529","2012","Euro area (19 countries)","All products",2642257
"3530","2012","Euro area (19 countries)","Derived heat",-251
"3531","2012","Euro area (19 countries)","Electrical energy",-828464
"3532","2012","Euro area (19 countries)","Gas",211748
"3533","2012","Euro area (19 countries)","Nuclear heat",NA
"3534","2012","Euro area (19 countries)","Renewable energies",5186611
"3535","2012","Euro area (19 countries)","Solid fuels",2336430
"3536","2012","Euro area (19 countries)","Total petroleum products",-11933260
"3537","2012","Euro area (19 countries)","Waste (non-renewable)",382124
"3538","2012","European Union (28 countries)","All products",10009737
"3539","2012","European Union (28 countries)","Derived heat",-339
"3540","2012","European Union (28 countries)","Electrical energy",-1239725
"3541","2012","European Union (28 countries)","Gas",2007896
"3542","2012","European Union (28 countries)","Nuclear heat",NA
"3543","2012","European Union (28 countries)","Renewable energies",7302602
"3544","2012","European Union (28 countries)","Solid fuels",5891895
"3545","2012","European Union (28 countries)","Total petroleum products",-13973775
"3546","2012","European Union (28 countries)","Waste (non-renewable)",487063
"3547","2012","Finland","All products",436773
"3548","2012","Finland","Derived heat",0
"3549","2012","Finland","Electrical energy",-5922
"3550","2012","Finland","Gas",15
"3551","2012","Finland","Nuclear heat",NA
"3552","2012","Finland","Renewable energies",406576
"3553","2012","Finland","Solid fuels",78770
"3554","2012","Finland","Total petroleum products",-298623
"3555","2012","Finland","Waste (non-renewable)",7698
"3556","2012","France","All products",4251604
"3557","2012","France","Derived heat",0
"3558","2012","France","Electrical energy",-204243
"3559","2012","France","Gas",-173491
"3560","2012","France","Nuclear heat",NA
"3561","2012","France","Renewable energies",845586
"3562","2012","France","Solid fuels",19350
"3563","2012","France","Total petroleum products",-882447
"3564","2012","France","Waste (non-renewable)",52463
"3565","2012","Germany","All products",3343510
"3566","2012","Germany","Derived heat",-251
"3567","2012","Germany","Electrical energy",-240516
"3568","2012","Germany","Gas",-178730
"3569","2012","Germany","Nuclear heat",NA
"3570","2012","Germany","Renewable energies",1300738
"3571","2012","Germany","Solid fuels",1971394
"3572","2012","Germany","Total petroleum products",-751430
"3573","2012","Germany","Waste (non-renewable)",168137
"3574","2012","Greece","All products",-214891
"3575","2012","Greece","Derived heat",0
"3576","2012","Greece","Electrical energy",-15008
"3577","2012","Greece","Gas",-492
"3578","2012","Greece","Nuclear heat",NA
"3579","2012","Greece","Renewable energies",94120
"3580","2012","Greece","Solid fuels",332571
"3581","2012","Greece","Total petroleum products",-626706
"3582","2012","Greece","Waste (non-renewable)",625
"3583","2012","Hungary","All products",272546
"3584","2012","Hungary","Derived heat",0
"3585","2012","Hungary","Electrical energy",-32411
"3586","2012","Hungary","Gas",68328
"3587","2012","Hungary","Nuclear heat",NA
"3588","2012","Hungary","Renewable energies",70867
"3589","2012","Hungary","Solid fuels",59430
"3590","2012","Hungary","Total petroleum products",-68448
"3591","2012","Hungary","Waste (non-renewable)",3687
"3592","2012","Iceland","All products",209440
"3593","2012","Iceland","Derived heat",0
"3594","2012","Iceland","Electrical energy",0
"3595","2012","Iceland","Gas",0
"3596","2012","Iceland","Nuclear heat",NA
"3597","2012","Iceland","Renewable energies",212300
"3598","2012","Iceland","Solid fuels",-200
"3599","2012","Iceland","Total petroleum products",-2661
"3600","2012","Iceland","Waste (non-renewable)",0
"3601","2012","Ireland","All products",6207
"3602","2012","Ireland","Derived heat",0
"3603","2012","Ireland","Electrical energy",-1332
"3604","2012","Ireland","Gas",7727
"3605","2012","Ireland","Nuclear heat",NA
"3606","2012","Ireland","Renewable energies",30328
"3607","2012","Ireland","Solid fuels",41714
"3608","2012","Ireland","Total petroleum products",-74063
"3609","2012","Ireland","Waste (non-renewable)",1835
"3610","2012","Italy","All products",64252
"3611","2012","Italy","Derived heat",0
"3612","2012","Italy","Electrical energy",-8294
"3613","2012","Italy","Gas",246546
"3614","2012","Italy","Nuclear heat",NA
"3615","2012","Italy","Renewable energies",882519
"3616","2012","Italy","Solid fuels",13618
"3617","2012","Italy","Total petroleum products",-1117542
"3618","2012","Italy","Waste (non-renewable)",47406
"3619","2012","Latvia","All products",15386
"3620","2012","Latvia","Derived heat",0
"3621","2012","Latvia","Electrical energy",-11678
"3622","2012","Latvia","Gas",-6995
"3623","2012","Latvia","Nuclear heat",NA
"3624","2012","Latvia","Renewable energies",67572
"3625","2012","Latvia","Solid fuels",-104
"3626","2012","Latvia","Total petroleum products",-33425
"3627","2012","Latvia","Waste (non-renewable)",16
"3628","2012","Lithuania","All products",-289937
"3629","2012","Lithuania","Derived heat",0
"3630","2012","Lithuania","Electrical energy",-5188
"3631","2012","Lithuania","Gas",-68
"3632","2012","Lithuania","Nuclear heat",NA
"3633","2012","Lithuania","Renewable energies",42259
"3634","2012","Lithuania","Solid fuels",95
"3635","2012","Lithuania","Total petroleum products",-327036
"3636","2012","Lithuania","Waste (non-renewable)",0
"3637","2012","Luxembourg","All products",-5234
"3638","2012","Luxembourg","Derived heat",0
"3639","2012","Luxembourg","Electrical energy",-9439
"3640","2012","Luxembourg","Gas",152
"3641","2012","Luxembourg","Nuclear heat",NA
"3642","2012","Luxembourg","Renewable energies",3581
"3643","2012","Luxembourg","Solid fuels",0
"3644","2012","Luxembourg","Total petroleum products",-879
"3645","2012","Luxembourg","Waste (non-renewable)",1351
"3646","2012","Malta","All products",-50855
"3647","2012","Malta","Derived heat",0
"3648","2012","Malta","Electrical energy",0
"3649","2012","Malta","Gas",0
"3650","2012","Malta","Nuclear heat",NA
"3651","2012","Malta","Renewable energies",363
"3652","2012","Malta","Solid fuels",0
"3653","2012","Malta","Total petroleum products",-51218
"3654","2012","Malta","Waste (non-renewable)",0
"3655","2012","Netherlands","All products",-4530723
"3656","2012","Netherlands","Derived heat",0
"3657","2012","Netherlands","Electrical energy",-54166
"3658","2012","Netherlands","Gas",597412
"3659","2012","Netherlands","Nuclear heat",NA
"3660","2012","Netherlands","Renewable energies",119542
"3661","2012","Netherlands","Solid fuels",-401671
"3662","2012","Netherlands","Total petroleum products",-4861063
"3663","2012","Netherlands","Waste (non-renewable)",26940
"3664","2012","Norway","All products",967524
"3665","2012","Norway","Derived heat",0
"3666","2012","Norway","Electrical energy",-79222
"3667","2012","Norway","Gas",192497
"3668","2012","Norway","Nuclear heat",NA
"3669","2012","Norway","Renewable energies",571918
"3670","2012","Norway","Solid fuels",586
"3671","2012","Norway","Total petroleum products",273918
"3672","2012","Norway","Waste (non-renewable)",7826
"3673","2012","Poland","All products",2144393
"3674","2012","Poland","Derived heat",0
"3675","2012","Poland","Electrical energy",-45515
"3676","2012","Poland","Gas",152338
"3677","2012","Poland","Nuclear heat",NA
"3678","2012","Poland","Renewable energies",352347
"3679","2012","Poland","Solid fuels",1868626
"3680","2012","Poland","Total petroleum products",-200965
"3681","2012","Poland","Waste (non-renewable)",17562
"3682","2012","Portugal","All products",-4167
"3683","2012","Portugal","Derived heat",0
"3684","2012","Portugal","Electrical energy",-10336
"3685","2012","Portugal","Gas",437
"3686","2012","Portugal","Nuclear heat",NA
"3687","2012","Portugal","Renewable energies",179574
"3688","2012","Portugal","Solid fuels",-4084
"3689","2012","Portugal","Total petroleum products",-175781
"3690","2012","Portugal","Waste (non-renewable)",6022
"3691","2012","Romania","All products",975950
"3692","2012","Romania","Derived heat",0
"3693","2012","Romania","Electrical energy",-13140
"3694","2012","Romania","Gas",355039
"3695","2012","Romania","Nuclear heat",NA
"3696","2012","Romania","Renewable energies",210228
"3697","2012","Romania","Solid fuels",265036
"3698","2012","Romania","Total petroleum products",33807
"3699","2012","Romania","Waste (non-renewable)",1148
"3700","2012","Slovakia","All products",77440
"3701","2012","Slovakia","Derived heat",0
"3702","2012","Slovakia","Electrical energy",-47084
"3703","2012","Slovakia","Gas",16997
"3704","2012","Slovakia","Nuclear heat",NA
"3705","2012","Slovakia","Renewable energies",55622
"3706","2012","Slovakia","Solid fuels",11440
"3707","2012","Slovakia","Total petroleum products",-130851
"3708","2012","Slovakia","Waste (non-renewable)",1855
"3709","2012","Slovenia","All products",77517
"3710","2012","Slovenia","Derived heat",0
"3711","2012","Slovenia","Electrical energy",-30567
"3712","2012","Slovenia","Gas",72
"3713","2012","Slovenia","Nuclear heat",NA
"3714","2012","Slovenia","Renewable energies",42612
"3715","2012","Slovenia","Solid fuels",45689
"3716","2012","Slovenia","Total petroleum products",-41324
"3717","2012","Slovenia","Waste (non-renewable)",1333
"3718","2012","Spain","All products",137357
"3719","2012","Spain","Derived heat",0
"3720","2012","Spain","Electrical energy",-68349
"3721","2012","Spain","Gas",-80760
"3722","2012","Spain","Nuclear heat",NA
"3723","2012","Spain","Renewable energies",594377
"3724","2012","Spain","Solid fuels",102009
"3725","2012","Spain","Total petroleum products",-1081152
"3726","2012","Spain","Waste (non-renewable)",7355
"3727","2012","Sweden","All products",781730
"3728","2012","Sweden","Derived heat",0
"3729","2012","Sweden","Electrical energy",-112518
"3730","2012","Sweden","Gas",366
"3731","2012","Sweden","Nuclear heat",NA
"3732","2012","Sweden","Renewable energies",775581
"3733","2012","Sweden","Solid fuels",19416
"3734","2012","Sweden","Total petroleum products",-614957
"3735","2012","Sweden","Waste (non-renewable)",22243
"3736","2012","United Kingdom","All products",1752055
"3737","2012","United Kingdom","Derived heat",0
"3738","2012","United Kingdom","Electrical energy",-6735
"3739","2012","United Kingdom","Gas",1004733
"3740","2012","United Kingdom","Nuclear heat",NA
"3741","2012","United Kingdom","Renewable energies",302766
"3742","2012","United Kingdom","Solid fuels",468888
"3743","2012","United Kingdom","Total petroleum products",-812197
"3744","2012","United Kingdom","Waste (non-renewable)",34226
"3745","2013","Austria","All products",219450
"3746","2013","Austria","Derived heat",0
"3747","2013","Austria","Electrical energy",-63680
"3748","2013","Austria","Gas",-61394
"3749","2013","Austria","Nuclear heat",NA
"3750","2013","Austria","Renewable energies",375952
"3751","2013","Austria","Solid fuels",8132
"3752","2013","Austria","Total petroleum products",-66829
"3753","2013","Austria","Waste (non-renewable)",27270
"3754","2013","Belgium","All products",-893723
"3755","2013","Belgium","Derived heat",0
"3756","2013","Belgium","Electrical energy",-27371
"3757","2013","Belgium","Gas",-36195
"3758","2013","Belgium","Nuclear heat",NA
"3759","2013","Belgium","Renewable energies",119383
"3760","2013","Belgium","Solid fuels",-18658
"3761","2013","Belgium","Total petroleum products",-1420058
"3762","2013","Belgium","Waste (non-renewable)",28620
"3763","2013","Bulgaria","All products",208439
"3764","2013","Bulgaria","Derived heat",0
"3765","2013","Bulgaria","Electrical energy",-34316
"3766","2013","Bulgaria","Gas",7203
"3767","2013","Bulgaria","Nuclear heat",NA
"3768","2013","Bulgaria","Renewable energies",71934
"3769","2013","Bulgaria","Solid fuels",205992
"3770","2013","Bulgaria","Total petroleum products",-196398
"3771","2013","Bulgaria","Waste (non-renewable)",322
"3772","2013","Croatia","All products",74843
"3773","2013","Croatia","Derived heat",0
"3774","2013","Croatia","Electrical energy",-26608
"3775","2013","Croatia","Gas",52343
"3776","2013","Croatia","Nuclear heat",NA
"3777","2013","Croatia","Renewable energies",86735
"3778","2013","Croatia","Solid fuels",-2846
"3779","2013","Croatia","Total petroleum products",-35147
"3780","2013","Croatia","Waste (non-renewable)",366
"3781","2013","Cyprus","All products",-6057
"3782","2013","Cyprus","Derived heat",0
"3783","2013","Cyprus","Electrical energy",0
"3784","2013","Cyprus","Gas",0
"3785","2013","Cyprus","Nuclear heat",NA
"3786","2013","Cyprus","Renewable energies",4558
"3787","2013","Cyprus","Solid fuels",0
"3788","2013","Cyprus","Total petroleum products",-10615
"3789","2013","Cyprus","Waste (non-renewable)",0
"3790","2013","Czech Republic","All products",967746
"3791","2013","Czech Republic","Derived heat",-85
"3792","2013","Czech Republic","Electrical energy",-98849
"3793","2013","Czech Republic","Gas",-907
"3794","2013","Czech Republic","Nuclear heat",NA
"3795","2013","Czech Republic","Renewable energies",159754
"3796","2013","Czech Republic","Solid fuels",626818
"3797","2013","Czech Republic","Total petroleum products",-60986
"3798","2013","Czech Republic","Waste (non-renewable)",9056
"3799","2013","Denmark","All products",-29192
"3800","2013","Denmark","Derived heat",0
"3801","2013","Denmark","Electrical energy",-37357
"3802","2013","Denmark","Gas",89083
"3803","2013","Denmark","Nuclear heat",NA
"3804","2013","Denmark","Renewable energies",126172
"3805","2013","Denmark","Solid fuels",10444
"3806","2013","Denmark","Total petroleum products",-233312
"3807","2013","Denmark","Waste (non-renewable)",15777
"3808","2013","Estonia","All products",175333
"3809","2013","Estonia","Derived heat",0
"3810","2013","Estonia","Electrical energy",-22680
"3811","2013","Estonia","Gas",0
"3812","2013","Estonia","Nuclear heat",NA
"3813","2013","Estonia","Renewable energies",35141
"3814","2013","Estonia","Solid fuels",183528
"3815","2013","Estonia","Total petroleum products",-25024
"3816","2013","Estonia","Waste (non-renewable)",4368
"3817","2013","Euro area (19 countries)","All products",2369275
"3818","2013","Euro area (19 countries)","Derived heat",-159
"3819","2013","Euro area (19 countries)","Electrical energy",-844614
"3820","2013","Euro area (19 countries)","Gas",61930
"3821","2013","Euro area (19 countries)","Nuclear heat",NA
"3822","2013","Euro area (19 countries)","Renewable energies",5593023
"3823","2013","Euro area (19 countries)","Solid fuels",1924705
"3824","2013","Euro area (19 countries)","Total petroleum products",-11974199
"3825","2013","Euro area (19 countries)","Waste (non-renewable)",393533
"3826","2013","European Union (28 countries)","All products",9314631
"3827","2013","European Union (28 countries)","Derived heat",-244
"3828","2013","European Union (28 countries)","Electrical energy",-1213139
"3829","2013","European Union (28 countries)","Gas",1773856
"3830","2013","European Union (28 countries)","Nuclear heat",NA
"3831","2013","European Union (28 countries)","Renewable energies",7749008
"3832","2013","European Union (28 countries)","Solid fuels",5236083
"3833","2013","European Union (28 countries)","Total petroleum products",-14197674
"3834","2013","European Union (28 countries)","Waste (non-renewable)",492772
"3835","2013","Finland","All products",323434
"3836","2013","Finland","Derived heat",0
"3837","2013","Finland","Electrical energy",-6754
"3838","2013","Finland","Gas",96
"3839","2013","Finland","Nuclear heat",NA
"3840","2013","Finland","Renewable energies",401409
"3841","2013","Finland","Solid fuels",72470
"3842","2013","Finland","Total petroleum products",-407491
"3843","2013","Finland","Waste (non-renewable)",8758
"3844","2013","France","All products",4371648
"3845","2013","France","Derived heat",0
"3846","2013","France","Electrical energy",-216533
"3847","2013","France","Gas",-147054
"3848","2013","France","Nuclear heat",NA
"3849","2013","France","Renewable energies",934376
"3850","2013","France","Solid fuels",34284
"3851","2013","France","Total petroleum products",-861690
"3852","2013","France","Waste (non-renewable)",52465
"3853","2013","Germany","All products",3034585
"3854","2013","Germany","Derived heat",-159
"3855","2013","Germany","Electrical energy",-257094
"3856","2013","Germany","Gas",-370280
"3857","2013","Germany","Nuclear heat",NA
"3858","2013","Germany","Renewable energies",1350804
"3859","2013","Germany","Solid fuels",1849841
"3860","2013","Germany","Total petroleum products",-761225
"3861","2013","Germany","Waste (non-renewable)",171967
"3862","2013","Greece","All products",-283328
"3863","2013","Greece","Derived heat",0
"3864","2013","Greece","Electrical energy",-14044
"3865","2013","Greece","Gas",68
"3866","2013","Greece","Nuclear heat",NA
"3867","2013","Greece","Renewable energies",103495
"3868","2013","Greece","Solid fuels",282504
"3869","2013","Greece","Total petroleum products",-656235
"3870","2013","Greece","Waste (non-renewable)",883
"3871","2013","Hungary","All products",234445
"3872","2013","Hungary","Derived heat",0
"3873","2013","Hungary","Electrical energy",-17129
"3874","2013","Hungary","Gas",39206
"3875","2013","Hungary","Nuclear heat",NA
"3876","2013","Hungary","Renewable energies",73055
"3877","2013","Hungary","Solid fuels",51225
"3878","2013","Hungary","Total petroleum products",-81792
"3879","2013","Hungary","Waste (non-renewable)",3378
"3880","2013","Iceland","All products",220582
"3881","2013","Iceland","Derived heat",0
"3882","2013","Iceland","Electrical energy",0
"3883","2013","Iceland","Gas",NA
"3884","2013","Iceland","Nuclear heat",NA
"3885","2013","Iceland","Renewable energies",220687
"3886","2013","Iceland","Solid fuels",0
"3887","2013","Iceland","Total petroleum products",-104
"3888","2013","Iceland","Waste (non-renewable)",0
"3889","2013","Ireland","All products",3127
"3890","2013","Ireland","Derived heat",0
"3891","2013","Ireland","Electrical energy",-1379
"3892","2013","Ireland","Gas",5206
"3893","2013","Ireland","Nuclear heat",NA
"3894","2013","Ireland","Renewable energies",31600
"3895","2013","Ireland","Solid fuels",22543
"3896","2013","Ireland","Total petroleum products",-57262
"3897","2013","Ireland","Waste (non-renewable)",2418
"3898","2013","Italy","All products",410096
"3899","2013","Italy","Derived heat",0
"3900","2013","Italy","Electrical energy",-7920
"3901","2013","Italy","Gas",277853
"3902","2013","Italy","Nuclear heat",NA
"3903","2013","Italy","Renewable energies",979533
"3904","2013","Italy","Solid fuels",15285
"3905","2013","Italy","Total petroleum products",-902298
"3906","2013","Italy","Waste (non-renewable)",47645
"3907","2013","Latvia","All products",5052
"3908","2013","Latvia","Derived heat",0
"3909","2013","Latvia","Electrical energy",-13140
"3910","2013","Latvia","Gas",-7862
"3911","2013","Latvia","Nuclear heat",NA
"3912","2013","Latvia","Renewable energies",65116
"3913","2013","Latvia","Solid fuels",107
"3914","2013","Latvia","Total petroleum products",-39269
"3915","2013","Latvia","Waste (non-renewable)",101
"3916","2013","Lithuania","All products",-313256
"3917","2013","Lithuania","Derived heat",0
"3918","2013","Lithuania","Electrical energy",-4057
"3919","2013","Lithuania","Gas",-34
"3920","2013","Lithuania","Nuclear heat",NA
"3921","2013","Lithuania","Renewable energies",44173
"3922","2013","Lithuania","Solid fuels",-1150
"3923","2013","Lithuania","Total petroleum products",-352810
"3924","2013","Lithuania","Waste (non-renewable)",623
"3925","2013","Luxembourg","All products",-2143
"3926","2013","Luxembourg","Derived heat",0
"3927","2013","Luxembourg","Electrical energy",-6865
"3928","2013","Luxembourg","Gas",159
"3929","2013","Luxembourg","Nuclear heat",NA
"3930","2013","Luxembourg","Renewable energies",3834
"3931","2013","Luxembourg","Solid fuels",0
"3932","2013","Luxembourg","Total petroleum products",-673
"3933","2013","Luxembourg","Waste (non-renewable)",1403
"3934","2013","Malta","All products",-59112
"3935","2013","Malta","Derived heat",0
"3936","2013","Malta","Electrical energy",0
"3937","2013","Malta","Gas",NA
"3938","2013","Malta","Nuclear heat",NA
"3939","2013","Malta","Renewable energies",381
"3940","2013","Malta","Solid fuels",NA
"3941","2013","Malta","Total petroleum products",-59493
"3942","2013","Malta","Waste (non-renewable)",0
"3943","2013","Netherlands","All products",-4757584
"3944","2013","Netherlands","Derived heat",0
"3945","2013","Netherlands","Electrical energy",-54054
"3946","2013","Netherlands","Gas",592600
"3947","2013","Netherlands","Nuclear heat",NA
"3948","2013","Netherlands","Renewable energies",123119
"3949","2013","Netherlands","Solid fuels",-715187
"3950","2013","Netherlands","Total petroleum products",-4761466
"3951","2013","Netherlands","Waste (non-renewable)",26182
"3952","2013","Norway","All products",1032415
"3953","2013","Norway","Derived heat",0
"3954","2013","Norway","Electrical energy",-54508
"3955","2013","Norway","Gas",240134
"3956","2013","Norway","Nuclear heat",NA
"3957","2013","Norway","Renewable energies",520299
"3958","2013","Norway","Solid fuels",2474
"3959","2013","Norway","Total petroleum products",315447
"3960","2013","Norway","Waste (non-renewable)",8567
"3961","2013","Poland","All products",2206880
"3962","2013","Poland","Derived heat",0
"3963","2013","Poland","Electrical energy",-44360
"3964","2013","Poland","Gas",145207
"3965","2013","Poland","Nuclear heat",NA
"3966","2013","Poland","Renewable energies",351396
"3967","2013","Poland","Solid fuels",1946925
"3968","2013","Poland","Total petroleum products",-211172
"3969","2013","Poland","Waste (non-renewable)",18883
"3970","2013","Portugal","All products",-30818
"3971","2013","Portugal","Derived heat",0
"3972","2013","Portugal","Electrical energy",-19166
"3973","2013","Portugal","Gas",-2388
"3974","2013","Portugal","Nuclear heat",NA
"3975","2013","Portugal","Renewable energies",218923
"3976","2013","Portugal","Solid fuels",5079
"3977","2013","Portugal","Total petroleum products",-239275
"3978","2013","Portugal","Waste (non-renewable)",6011
"3979","2013","Romania","All products",914878
"3980","2013","Romania","Derived heat",0
"3981","2013","Romania","Electrical energy",-17111
"3982","2013","Romania","Gas",363151
"3983","2013","Romania","Nuclear heat",NA
"3984","2013","Romania","Renewable energies",224220
"3985","2013","Romania","Solid fuels",195313
"3986","2013","Romania","Total petroleum products",22115
"3987","2013","Romania","Waste (non-renewable)",1716
"3988","2013","Slovakia","All products",69979
"3989","2013","Slovakia","Derived heat",0
"3990","2013","Slovakia","Electrical energy",-38260
"3991","2013","Slovakia","Gas",8380
"3992","2013","Slovakia","Nuclear heat",NA
"3993","2013","Slovakia","Renewable energies",57105
"3994","2013","Slovakia","Solid fuels",24339
"3995","2013","Slovakia","Total petroleum products",-158511
"3996","2013","Slovakia","Waste (non-renewable)",5004
"3997","2013","Slovenia","All products",79522
"3998","2013","Slovenia","Derived heat",0
"3999","2013","Slovenia","Electrical energy",-31720
"4000","2013","Slovenia","Gas",108
"4001","2013","Slovenia","Nuclear heat",NA
"4002","2013","Slovenia","Renewable energies",46702
"4003","2013","Slovenia","Solid fuels",45386
"4004","2013","Slovenia","Total petroleum products",-39648
"4005","2013","Slovenia","Waste (non-renewable)",1453
"4006","2013","Spain","All products",23071
"4007","2013","Spain","Derived heat",0
"4008","2013","Spain","Electrical energy",-59897
"4009","2013","Spain","Gas",-197331
"4010","2013","Spain","Nuclear heat",NA
"4011","2013","Spain","Renewable energies",697417
"4012","2013","Spain","Solid fuels",116204
"4013","2013","Spain","Total petroleum products",-1154326
"4014","2013","Spain","Waste (non-renewable)",8362
"4015","2013","Sweden","All products",879259
"4016","2013","Sweden","Derived heat",0
"4017","2013","Sweden","Electrical energy",-81633
"4018","2013","Sweden","Gas",343
"4019","2013","Sweden","Nuclear heat",NA
"4020","2013","Sweden","Renewable energies",700179
"4021","2013","Sweden","Solid fuels",15562
"4022","2013","Sweden","Total petroleum products",-496907
"4023","2013","Sweden","Waste (non-renewable)",23981
"4024","2013","United Kingdom","All products",1488057
"4025","2013","United Kingdom","Derived heat",0
"4026","2013","United Kingdom","Electrical energy",-11163
"4027","2013","United Kingdom","Gas",1016296
"4028","2013","United Kingdom","Nuclear heat",NA
"4029","2013","United Kingdom","Renewable energies",362540
"4030","2013","United Kingdom","Solid fuels",261943
"4031","2013","United Kingdom","Total petroleum products",-929875
"4032","2013","United Kingdom","Waste (non-renewable)",25760
"4033","2014","Austria","All products",187846
"4034","2014","Austria","Derived heat",0
"4035","2014","Austria","Electrical energy",-62773
"4036","2014","Austria","Gas",-78240
"4037","2014","Austria","Nuclear heat",NA
"4038","2014","Austria","Renewable energies",361943
"4039","2014","Austria","Solid fuels",-1178
"4040","2014","Austria","Total petroleum products",-60937
"4041","2014","Austria","Waste (non-renewable)",29032
"4042","2014","Belgium","All products",-1034814
"4043","2014","Belgium","Derived heat",0
"4044","2014","Belgium","Electrical energy",-15077
"4045","2014","Belgium","Gas",-36581
"4046","2014","Belgium","Nuclear heat",NA
"4047","2014","Belgium","Renewable energies",116929
"4048","2014","Belgium","Solid fuels",-22374
"4049","2014","Belgium","Total petroleum products",-1470124
"4050","2014","Belgium","Waste (non-renewable)",28421
"4051","2014","Bulgaria","All products",260258
"4052","2014","Bulgaria","Derived heat",0
"4053","2014","Bulgaria","Electrical energy",-49586
"4054","2014","Bulgaria","Gas",5803
"4055","2014","Bulgaria","Nuclear heat",NA
"4056","2014","Bulgaria","Renewable energies",72313
"4057","2014","Bulgaria","Solid fuels",227929
"4058","2014","Bulgaria","Total petroleum products",-169119
"4059","2014","Bulgaria","Waste (non-renewable)",951
"4060","2014","Croatia","All products",74827
"4061","2014","Croatia","Derived heat",0
"4062","2014","Croatia","Electrical energy",-25002
"4063","2014","Croatia","Gas",45361
"4064","2014","Croatia","Nuclear heat",NA
"4065","2014","Croatia","Renewable energies",83566
"4066","2014","Croatia","Solid fuels",2073
"4067","2014","Croatia","Total petroleum products",-31595
"4068","2014","Croatia","Waste (non-renewable)",425
"4069","2014","Cyprus","All products",-2582
"4070","2014","Cyprus","Derived heat",0
"4071","2014","Cyprus","Electrical energy",0
"4072","2014","Cyprus","Gas",0
"4073","2014","Cyprus","Nuclear heat",NA
"4074","2014","Cyprus","Renewable energies",4647
"4075","2014","Cyprus","Solid fuels",-23
"4076","2014","Cyprus","Total petroleum products",-7492
"4077","2014","Cyprus","Waste (non-renewable)",286
"4078","2014","Czech Republic","All products",882372
"4079","2014","Czech Republic","Derived heat",-74
"4080","2014","Czech Republic","Electrical energy",-101311
