"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2007","Slovakia","Terajoule","Renewable energies","Imports","1 939"
"2007","Slovakia","Terajoule","Renewable energies","Exports","2 920"
"2007","Slovakia","Terajoule","Renewable energies","Gross inland consumption","39 470"
"2007","Slovakia","Terajoule","Electrical energy","Imports","48 888"
"2007","Slovakia","Terajoule","Electrical energy","Exports","42 678"
"2007","Slovakia","Terajoule","Electrical energy","Gross inland consumption","6 210"
"2007","Slovakia","Terajoule","Industrial wastes","Imports","157"
"2007","Slovakia","Terajoule","Industrial wastes","Exports","0"
"2007","Slovakia","Terajoule","Industrial wastes","Gross inland consumption","1 382"
"2007","Slovakia","Terajoule","Waste (non-renewable)","Imports","157"
"2007","Slovakia","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Slovakia","Terajoule","Waste (non-renewable)","Gross inland consumption","2 187"
"2007","Finland","Terajoule","All products","Imports","1 119 063"
"2007","Finland","Terajoule","All products","Exports","283 753"
"2007","Finland","Terajoule","All products","Gross inland consumption","1 561 546"
"2007","Finland","Terajoule","Solid fuels","Imports","190 685"
"2007","Finland","Terajoule","Solid fuels","Exports","2 024"
"2007","Finland","Terajoule","Solid fuels","Gross inland consumption","301 213"
"2007","Finland","Terajoule","Total petroleum products","Imports","715 130"
"2007","Finland","Terajoule","Total petroleum products","Exports","265 815"
"2007","Finland","Terajoule","Total petroleum products","Gross inland consumption","439 336"
"2007","Finland","Terajoule","Gas","Imports","156 225"
"2007","Finland","Terajoule","Gas","Exports","0"
"2007","Finland","Terajoule","Gas","Gross inland consumption","156 225"
"2007","Finland","Terajoule","Nuclear heat","Imports",":"
"2007","Finland","Terajoule","Nuclear heat","Exports",":"
"2007","Finland","Terajoule","Nuclear heat","Gross inland consumption","252 968"
"2007","Finland","Terajoule","Derived heat","Imports","0"
"2007","Finland","Terajoule","Derived heat","Exports","0"
"2007","Finland","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Finland","Terajoule","Renewable energies","Imports","1 515"
"2007","Finland","Terajoule","Renewable energies","Exports","5 611"
"2007","Finland","Terajoule","Renewable energies","Gross inland consumption","362 465"
"2007","Finland","Terajoule","Electrical energy","Imports","55 508"
"2007","Finland","Terajoule","Electrical energy","Exports","10 303"
"2007","Finland","Terajoule","Electrical energy","Gross inland consumption","45 205"
"2007","Finland","Terajoule","Industrial wastes","Imports","0"
"2007","Finland","Terajoule","Industrial wastes","Exports","0"
"2007","Finland","Terajoule","Industrial wastes","Gross inland consumption","1 956"
"2007","Finland","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Finland","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Finland","Terajoule","Waste (non-renewable)","Gross inland consumption","4 135"
"2007","Sweden","Terajoule","All products","Imports","1 266 629"
"2007","Sweden","Terajoule","All products","Exports","501 232"
"2007","Sweden","Terajoule","All products","Gross inland consumption","2 074 877"
"2007","Sweden","Terajoule","Solid fuels","Imports","104 788"
"2007","Sweden","Terajoule","Solid fuels","Exports","864"
"2007","Sweden","Terajoule","Solid fuels","Gross inland consumption","112 154"
"2007","Sweden","Terajoule","Total petroleum products","Imports","1 065 932"
"2007","Sweden","Terajoule","Total petroleum products","Exports","447 318"
"2007","Sweden","Terajoule","Total petroleum products","Gross inland consumption","538 467"
"2007","Sweden","Terajoule","Gas","Imports","38 122"
"2007","Sweden","Terajoule","Gas","Exports","0"
"2007","Sweden","Terajoule","Gas","Gross inland consumption","39 167"
"2007","Sweden","Terajoule","Nuclear heat","Imports",":"
"2007","Sweden","Terajoule","Nuclear heat","Exports",":"
"2007","Sweden","Terajoule","Nuclear heat","Gross inland consumption","723 265"
"2007","Sweden","Terajoule","Derived heat","Imports","0"
"2007","Sweden","Terajoule","Derived heat","Exports","0"
"2007","Sweden","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Sweden","Terajoule","Renewable energies","Imports","0"
"2007","Sweden","Terajoule","Renewable energies","Exports","0"
"2007","Sweden","Terajoule","Renewable energies","Gross inland consumption","640 318"
"2007","Sweden","Terajoule","Electrical energy","Imports","57 787"
"2007","Sweden","Terajoule","Electrical energy","Exports","53 050"
"2007","Sweden","Terajoule","Electrical energy","Gross inland consumption","4 738"
"2007","Sweden","Terajoule","Industrial wastes","Imports","0"
"2007","Sweden","Terajoule","Industrial wastes","Exports","0"
"2007","Sweden","Terajoule","Industrial wastes","Gross inland consumption","1 309"
"2007","Sweden","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Sweden","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Sweden","Terajoule","Waste (non-renewable)","Gross inland consumption","16 768"
"2007","United Kingdom","Terajoule","All products","Imports","5 844 643"
"2007","United Kingdom","Terajoule","All products","Exports","3 917 247"
"2007","United Kingdom","Terajoule","All products","Gross inland consumption","9 318 280"
"2007","United Kingdom","Terajoule","Solid fuels","Imports","1 152 284"
"2007","United Kingdom","Terajoule","Solid fuels","Exports","24 221"
"2007","United Kingdom","Terajoule","Solid fuels","Gross inland consumption","1 625 596"
"2007","United Kingdom","Terajoule","Total petroleum products","Imports","3 549 829"
"2007","United Kingdom","Terajoule","Total petroleum products","Exports","3 477 230"
"2007","United Kingdom","Terajoule","Total petroleum products","Gross inland consumption","3 347 045"
"2007","United Kingdom","Terajoule","Gas","Imports","1 095 203"
"2007","United Kingdom","Terajoule","Gas","Exports","399 036"
"2007","United Kingdom","Terajoule","Gas","Gross inland consumption","3 431 663"
"2007","United Kingdom","Terajoule","Nuclear heat","Imports",":"
"2007","United Kingdom","Terajoule","Nuclear heat","Exports",":"
"2007","United Kingdom","Terajoule","Nuclear heat","Gross inland consumption","680 702"
"2007","United Kingdom","Terajoule","Derived heat","Imports","0"
"2007","United Kingdom","Terajoule","Derived heat","Exports","0"
"2007","United Kingdom","Terajoule","Derived heat","Gross inland consumption","0"
"2007","United Kingdom","Terajoule","Renewable energies","Imports","16 320"
"2007","United Kingdom","Terajoule","Renewable energies","Exports","4 526"
"2007","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","189 669"
"2007","United Kingdom","Terajoule","Electrical energy","Imports","31 007"
"2007","United Kingdom","Terajoule","Electrical energy","Exports","12 233"
"2007","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","18 774"
"2007","United Kingdom","Terajoule","Industrial wastes","Imports","0"
"2007","United Kingdom","Terajoule","Industrial wastes","Exports","0"
"2007","United Kingdom","Terajoule","Industrial wastes","Gross inland consumption","10 702"
"2007","United Kingdom","Terajoule","Waste (non-renewable)","Imports","0"
"2007","United Kingdom","Terajoule","Waste (non-renewable)","Exports","0"
"2007","United Kingdom","Terajoule","Waste (non-renewable)","Gross inland consumption","24 830"
"2007","Iceland","Terajoule","All products","Imports","47 412"
"2007","Iceland","Terajoule","All products","Exports","0"
"2007","Iceland","Terajoule","All products","Gross inland consumption","205 614"
"2007","Iceland","Terajoule","Solid fuels","Imports","4 896"
"2007","Iceland","Terajoule","Solid fuels","Exports","0"
"2007","Iceland","Terajoule","Solid fuels","Gross inland consumption","4 534"
"2007","Iceland","Terajoule","Total petroleum products","Imports","42 516"
"2007","Iceland","Terajoule","Total petroleum products","Exports","0"
"2007","Iceland","Terajoule","Total petroleum products","Gross inland consumption","39 771"
"2007","Iceland","Terajoule","Gas","Imports",":"
"2007","Iceland","Terajoule","Gas","Exports",":"
"2007","Iceland","Terajoule","Gas","Gross inland consumption","0"
"2007","Iceland","Terajoule","Nuclear heat","Imports",":"
"2007","Iceland","Terajoule","Nuclear heat","Exports",":"
"2007","Iceland","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Iceland","Terajoule","Derived heat","Imports","0"
"2007","Iceland","Terajoule","Derived heat","Exports","0"
"2007","Iceland","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Iceland","Terajoule","Renewable energies","Imports","0"
"2007","Iceland","Terajoule","Renewable energies","Exports","0"
"2007","Iceland","Terajoule","Renewable energies","Gross inland consumption","161 182"
"2007","Iceland","Terajoule","Electrical energy","Imports","0"
"2007","Iceland","Terajoule","Electrical energy","Exports","0"
"2007","Iceland","Terajoule","Electrical energy","Gross inland consumption","0"
"2007","Iceland","Terajoule","Industrial wastes","Imports","0"
"2007","Iceland","Terajoule","Industrial wastes","Exports","0"
"2007","Iceland","Terajoule","Industrial wastes","Gross inland consumption","0"
"2007","Iceland","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Iceland","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Iceland","Terajoule","Waste (non-renewable)","Gross inland consumption","126"
"2007","Norway","Terajoule","All products","Imports","267 457"
"2007","Norway","Terajoule","All products","Exports","8 146 143"
"2007","Norway","Terajoule","All products","Gross inland consumption","1 171 388"
"2007","Norway","Terajoule","Solid fuels","Imports","29 738"
"2007","Norway","Terajoule","Solid fuels","Exports","94 725"
"2007","Norway","Terajoule","Solid fuels","Gross inland consumption","33 698"
"2007","Norway","Terajoule","Total petroleum products","Imports","215 994"
"2007","Norway","Terajoule","Total petroleum products","Exports","4 930 724"
"2007","Norway","Terajoule","Total petroleum products","Gross inland consumption","429 410"
"2007","Norway","Terajoule","Gas","Imports","0"
"2007","Norway","Terajoule","Gas","Exports","3 065 512"
"2007","Norway","Terajoule","Gas","Gross inland consumption","203 790"
"2007","Norway","Terajoule","Nuclear heat","Imports",":"
"2007","Norway","Terajoule","Nuclear heat","Exports",":"
"2007","Norway","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Norway","Terajoule","Derived heat","Imports","0"
"2007","Norway","Terajoule","Derived heat","Exports","0"
"2007","Norway","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Norway","Terajoule","Renewable energies","Imports","2 700"
"2007","Norway","Terajoule","Renewable energies","Exports","30"
"2007","Norway","Terajoule","Renewable energies","Gross inland consumption","536 168"
"2007","Norway","Terajoule","Electrical energy","Imports","19 026"
"2007","Norway","Terajoule","Electrical energy","Exports","55 152"
"2007","Norway","Terajoule","Electrical energy","Gross inland consumption","-36 126"
"2007","Norway","Terajoule","Industrial wastes","Imports","0"
"2007","Norway","Terajoule","Industrial wastes","Exports","0"
"2007","Norway","Terajoule","Industrial wastes","Gross inland consumption","113"
"2007","Norway","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Norway","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Norway","Terajoule","Waste (non-renewable)","Gross inland consumption","4 449"
"2007","Montenegro","Terajoule","All products","Imports","27 100"
"2007","Montenegro","Terajoule","All products","Exports","1 411"
"2007","Montenegro","Terajoule","All products","Gross inland consumption","47 578"
"2007","Montenegro","Terajoule","Solid fuels","Imports","265"
"2007","Montenegro","Terajoule","Solid fuels","Exports","558"
"2007","Montenegro","Terajoule","Solid fuels","Gross inland consumption","10 525"
"2007","Montenegro","Terajoule","Total petroleum products","Imports","17 133"
"2007","Montenegro","Terajoule","Total petroleum products","Exports","401"
"2007","Montenegro","Terajoule","Total petroleum products","Gross inland consumption","16 732"
"2007","Montenegro","Terajoule","Gas","Imports","0"
"2007","Montenegro","Terajoule","Gas","Exports","0"
"2007","Montenegro","Terajoule","Gas","Gross inland consumption","0"
"2007","Montenegro","Terajoule","Nuclear heat","Imports",":"
"2007","Montenegro","Terajoule","Nuclear heat","Exports",":"
"2007","Montenegro","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Montenegro","Terajoule","Derived heat","Imports","0"
"2007","Montenegro","Terajoule","Derived heat","Exports","0"
"2007","Montenegro","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Montenegro","Terajoule","Renewable energies","Imports","0"
"2007","Montenegro","Terajoule","Renewable energies","Exports","63"
"2007","Montenegro","Terajoule","Renewable energies","Gross inland consumption","11 008"
"2007","Montenegro","Terajoule","Electrical energy","Imports","9 702"
"2007","Montenegro","Terajoule","Electrical energy","Exports","389"
"2007","Montenegro","Terajoule","Electrical energy","Gross inland consumption","9 313"
"2007","Montenegro","Terajoule","Industrial wastes","Imports","0"
"2007","Montenegro","Terajoule","Industrial wastes","Exports","0"
"2007","Montenegro","Terajoule","Industrial wastes","Gross inland consumption","0"
"2007","Montenegro","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Montenegro","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Montenegro","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","All products","Imports","69 689"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","All products","Exports","11 024"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","All products","Gross inland consumption","126 495"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Solid fuels","Imports","6 652"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Solid fuels","Exports","44"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Solid fuels","Gross inland consumption","60 833"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Total petroleum products","Imports","50 480"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Total petroleum products","Exports","10 939"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Total petroleum products","Gross inland consumption","41 034"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Gas","Imports","3 589"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Gas","Exports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Gas","Gross inland consumption","3 586"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Nuclear heat","Imports",":"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Nuclear heat","Exports",":"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Derived heat","Imports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Derived heat","Exports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Renewable energies","Imports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Renewable energies","Exports","41"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Renewable energies","Gross inland consumption","12 075"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Imports","8 968"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Exports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Gross inland consumption","8 968"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Industrial wastes","Imports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Industrial wastes","Exports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Industrial wastes","Gross inland consumption","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2007","Albania","Terajoule","All products","Imports","52 565"
"2007","Albania","Terajoule","All products","Exports","9 591"
"2007","Albania","Terajoule","All products","Gross inland consumption","84 382"
"2007","Albania","Terajoule","Solid fuels","Imports","89"
"2007","Albania","Terajoule","Solid fuels","Exports","0"
"2007","Albania","Terajoule","Solid fuels","Gross inland consumption","532"
"2007","Albania","Terajoule","Total petroleum products","Imports","42 296"
"2007","Albania","Terajoule","Total petroleum products","Exports","9 591"
"2007","Albania","Terajoule","Total petroleum products","Gross inland consumption","53 764"
"2007","Albania","Terajoule","Gas","Imports","0"
"2007","Albania","Terajoule","Gas","Exports","0"
"2007","Albania","Terajoule","Gas","Gross inland consumption","603"
"2007","Albania","Terajoule","Nuclear heat","Imports",":"
"2007","Albania","Terajoule","Nuclear heat","Exports",":"
"2007","Albania","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Albania","Terajoule","Derived heat","Imports","0"
"2007","Albania","Terajoule","Derived heat","Exports","0"
"2007","Albania","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Albania","Terajoule","Renewable energies","Imports","0"
"2007","Albania","Terajoule","Renewable energies","Exports","0"
"2007","Albania","Terajoule","Renewable energies","Gross inland consumption","19 303"
"2007","Albania","Terajoule","Electrical energy","Imports","10 181"
"2007","Albania","Terajoule","Electrical energy","Exports","0"
"2007","Albania","Terajoule","Electrical energy","Gross inland consumption","10 181"
"2007","Albania","Terajoule","Industrial wastes","Imports","0"
"2007","Albania","Terajoule","Industrial wastes","Exports","0"
"2007","Albania","Terajoule","Industrial wastes","Gross inland consumption","0"
"2007","Albania","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Albania","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Albania","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2007","Serbia","Terajoule","All products","Imports","301 824"
"2007","Serbia","Terajoule","All products","Exports","53 405"
"2007","Serbia","Terajoule","All products","Gross inland consumption","691 239"
"2007","Serbia","Terajoule","Solid fuels","Imports","36 339"
"2007","Serbia","Terajoule","Solid fuels","Exports","6 515"
"2007","Serbia","Terajoule","Solid fuels","Gross inland consumption","360 658"
"2007","Serbia","Terajoule","Total petroleum products","Imports","156 981"
"2007","Serbia","Terajoule","Total petroleum products","Exports","9 598"
"2007","Serbia","Terajoule","Total petroleum products","Gross inland consumption","176 447"
"2007","Serbia","Terajoule","Gas","Imports","75 722"
"2007","Serbia","Terajoule","Gas","Exports","0"
"2007","Serbia","Terajoule","Gas","Gross inland consumption","84 203"
"2007","Serbia","Terajoule","Nuclear heat","Imports",":"
"2007","Serbia","Terajoule","Nuclear heat","Exports",":"
"2007","Serbia","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Serbia","Terajoule","Derived heat","Imports","0"
"2007","Serbia","Terajoule","Derived heat","Exports","0"
"2007","Serbia","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Serbia","Terajoule","Renewable energies","Imports","0"
"2007","Serbia","Terajoule","Renewable energies","Exports","4 200"
"2007","Serbia","Terajoule","Renewable energies","Gross inland consumption","69 792"
"2007","Serbia","Terajoule","Electrical energy","Imports","32 782"
"2007","Serbia","Terajoule","Electrical energy","Exports","33 091"
"2007","Serbia","Terajoule","Electrical energy","Gross inland consumption","-310"
"2007","Serbia","Terajoule","Industrial wastes","Imports","0"
"2007","Serbia","Terajoule","Industrial wastes","Exports","0"
"2007","Serbia","Terajoule","Industrial wastes","Gross inland consumption","449"
"2007","Serbia","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Serbia","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Serbia","Terajoule","Waste (non-renewable)","Gross inland consumption","449"
"2007","Turkey","Terajoule","All products","Imports","3 447 505"
"2007","Turkey","Terajoule","All products","Exports","266 925"
"2007","Turkey","Terajoule","All products","Gross inland consumption","4 243 678"
"2007","Turkey","Terajoule","Solid fuels","Imports","612 585"
"2007","Turkey","Terajoule","Solid fuels","Exports","0"
"2007","Turkey","Terajoule","Solid fuels","Gross inland consumption","1 230 313"
"2007","Turkey","Terajoule","Total petroleum products","Imports","1 584 449"
"2007","Turkey","Terajoule","Total petroleum products","Exports","257 136"
"2007","Turkey","Terajoule","Total petroleum products","Gross inland consumption","1 341 671"
"2007","Turkey","Terajoule","Gas","Imports","1 247 360"
"2007","Turkey","Terajoule","Gas","Exports","1 069"
"2007","Turkey","Terajoule","Gas","Gross inland consumption","1 273 781"
"2007","Turkey","Terajoule","Nuclear heat","Imports",":"
"2007","Turkey","Terajoule","Nuclear heat","Exports",":"
"2007","Turkey","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Turkey","Terajoule","Derived heat","Imports","0"
"2007","Turkey","Terajoule","Derived heat","Exports","0"
"2007","Turkey","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Turkey","Terajoule","Renewable energies","Imports","0"
"2007","Turkey","Terajoule","Renewable energies","Exports","0"
"2007","Turkey","Terajoule","Renewable energies","Gross inland consumption","402 095"
"2007","Turkey","Terajoule","Electrical energy","Imports","3 110"
"2007","Turkey","Terajoule","Electrical energy","Exports","8 719"
"2007","Turkey","Terajoule","Electrical energy","Gross inland consumption","-5 609"
"2007","Turkey","Terajoule","Industrial wastes","Imports","0"
"2007","Turkey","Terajoule","Industrial wastes","Exports","0"
"2007","Turkey","Terajoule","Industrial wastes","Gross inland consumption","1 428"
"2007","Turkey","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Turkey","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Turkey","Terajoule","Waste (non-renewable)","Gross inland consumption","1 428"
"2007","Bosnia and Herzegovina","Terajoule","All products","Imports","48 164"
"2007","Bosnia and Herzegovina","Terajoule","All products","Exports","35 388"
"2007","Bosnia and Herzegovina","Terajoule","All products","Gross inland consumption","167 007"
"2007","Bosnia and Herzegovina","Terajoule","Solid fuels","Imports","20 620"
"2007","Bosnia and Herzegovina","Terajoule","Solid fuels","Exports","19 749"
"2007","Bosnia and Herzegovina","Terajoule","Solid fuels","Gross inland consumption","133 111"
"2007","Bosnia and Herzegovina","Terajoule","Total petroleum products","Imports",":"
"2007","Bosnia and Herzegovina","Terajoule","Total petroleum products","Exports",":"
"2007","Bosnia and Herzegovina","Terajoule","Total petroleum products","Gross inland consumption",":"
"2007","Bosnia and Herzegovina","Terajoule","Gas","Imports","14 069"
"2007","Bosnia and Herzegovina","Terajoule","Gas","Exports","0"
"2007","Bosnia and Herzegovina","Terajoule","Gas","Gross inland consumption","14 069"
"2007","Bosnia and Herzegovina","Terajoule","Nuclear heat","Imports",":"
"2007","Bosnia and Herzegovina","Terajoule","Nuclear heat","Exports",":"
"2007","Bosnia and Herzegovina","Terajoule","Nuclear heat","Gross inland consumption","0"
"2007","Bosnia and Herzegovina","Terajoule","Derived heat","Imports","0"
"2007","Bosnia and Herzegovina","Terajoule","Derived heat","Exports","0"
"2007","Bosnia and Herzegovina","Terajoule","Derived heat","Gross inland consumption","0"
"2007","Bosnia and Herzegovina","Terajoule","Renewable energies","Imports","0"
"2007","Bosnia and Herzegovina","Terajoule","Renewable energies","Exports","0"
"2007","Bosnia and Herzegovina","Terajoule","Renewable energies","Gross inland consumption","21 991"
"2007","Bosnia and Herzegovina","Terajoule","Electrical energy","Imports","13 475"
"2007","Bosnia and Herzegovina","Terajoule","Electrical energy","Exports","15 638"
"2007","Bosnia and Herzegovina","Terajoule","Electrical energy","Gross inland consumption","-2 164"
"2007","Bosnia and Herzegovina","Terajoule","Industrial wastes","Imports","0"
"2007","Bosnia and Herzegovina","Terajoule","Industrial wastes","Exports","0"
"2007","Bosnia and Herzegovina","Terajoule","Industrial wastes","Gross inland consumption","0"
"2007","Bosnia and Herzegovina","Terajoule","Waste (non-renewable)","Imports","0"
"2007","Bosnia and Herzegovina","Terajoule","Waste (non-renewable)","Exports","0"
"2007","Bosnia and Herzegovina","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2008","European Union (28 countries)","Terajoule","All products","Imports","62 905 688"
"2008","European Union (28 countries)","Terajoule","All products","Exports","20 447 404"
"2008","European Union (28 countries)","Terajoule","All products","Gross inland consumption","75 546 247"
"2008","European Union (28 countries)","Terajoule","Solid fuels","Imports","6 798 198"
"2008","European Union (28 countries)","Terajoule","Solid fuels","Exports","1 069 079"
"2008","European Union (28 countries)","Terajoule","Solid fuels","Gross inland consumption","12 788 528"
"2008","European Union (28 countries)","Terajoule","Total petroleum products","Imports","40 039 974"
"2008","European Union (28 countries)","Terajoule","Total petroleum products","Exports","15 014 440"
"2008","European Union (28 countries)","Terajoule","Total petroleum products","Gross inland consumption","27 321 974"
"2008","European Union (28 countries)","Terajoule","Gas","Imports","14 634 432"
"2008","European Union (28 countries)","Terajoule","Gas","Exports","3 164 231"
"2008","European Union (28 countries)","Terajoule","Gas","Gross inland consumption","18 584 230"
"2008","European Union (28 countries)","Terajoule","Nuclear heat","Imports",":"
"2008","European Union (28 countries)","Terajoule","Nuclear heat","Exports",":"
"2008","European Union (28 countries)","Terajoule","Nuclear heat","Gross inland consumption","10 128 233"
"2008","European Union (28 countries)","Terajoule","Derived heat","Imports","153"
"2008","European Union (28 countries)","Terajoule","Derived heat","Exports","356"
"2008","European Union (28 countries)","Terajoule","Derived heat","Gross inland consumption","-203"
"2008","European Union (28 countries)","Terajoule","Renewable energies","Imports","289 930"
"2008","European Union (28 countries)","Terajoule","Renewable energies","Exports","139 649"
"2008","European Union (28 countries)","Terajoule","Renewable energies","Gross inland consumption","6 227 325"
"2008","European Union (28 countries)","Terajoule","Electrical energy","Imports","1 142 723"
"2008","European Union (28 countries)","Terajoule","Electrical energy","Exports","1 059 649"
"2008","European Union (28 countries)","Terajoule","Electrical energy","Gross inland consumption","83 074"
"2008","European Union (28 countries)","Terajoule","Industrial wastes","Imports","278"
"2008","European Union (28 countries)","Terajoule","Industrial wastes","Exports","0"
"2008","European Union (28 countries)","Terajoule","Industrial wastes","Gross inland consumption","119 211"
"2008","European Union (28 countries)","Terajoule","Waste (non-renewable)","Imports","278"
"2008","European Union (28 countries)","Terajoule","Waste (non-renewable)","Exports","0"
"2008","European Union (28 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","413 086"
"2008","Euro area (19 countries)","Terajoule","All products","Imports","49 415 811"
"2008","Euro area (19 countries)","Terajoule","All products","Exports","13 634 080"
"2008","Euro area (19 countries)","Terajoule","All products","Gross inland consumption","53 422 758"
"2008","Euro area (19 countries)","Terajoule","Solid fuels","Imports","4 645 134"
"2008","Euro area (19 countries)","Terajoule","Solid fuels","Exports","387 634"
"2008","Euro area (19 countries)","Terajoule","Solid fuels","Gross inland consumption","6 999 916"
"2008","Euro area (19 countries)","Terajoule","Total petroleum products","Imports","31 813 294"
"2008","Euro area (19 countries)","Terajoule","Total petroleum products","Exports","9 846 111"
"2008","Euro area (19 countries)","Terajoule","Total petroleum products","Gross inland consumption","20 590 866"
"2008","Euro area (19 countries)","Terajoule","Gas","Imports","11 903 072"
"2008","Euro area (19 countries)","Terajoule","Gas","Exports","2 534 024"
"2008","Euro area (19 countries)","Terajoule","Gas","Gross inland consumption","12 833 011"
"2008","Euro area (19 countries)","Terajoule","Nuclear heat","Imports",":"
"2008","Euro area (19 countries)","Terajoule","Nuclear heat","Exports",":"
"2008","Euro area (19 countries)","Terajoule","Nuclear heat","Gross inland consumption","8 130 665"
"2008","Euro area (19 countries)","Terajoule","Derived heat","Imports","0"
"2008","Euro area (19 countries)","Terajoule","Derived heat","Exports","245"
"2008","Euro area (19 countries)","Terajoule","Derived heat","Gross inland consumption","-245"
"2008","Euro area (19 countries)","Terajoule","Renewable energies","Imports","215 379"
"2008","Euro area (19 countries)","Terajoule","Renewable energies","Exports","115 160"
"2008","Euro area (19 countries)","Terajoule","Renewable energies","Gross inland consumption","4 451 191"
"2008","Euro area (19 countries)","Terajoule","Electrical energy","Imports","838 656"
"2008","Euro area (19 countries)","Terajoule","Electrical energy","Exports","750 906"
"2008","Euro area (19 countries)","Terajoule","Electrical energy","Gross inland consumption","87 750"
"2008","Euro area (19 countries)","Terajoule","Industrial wastes","Imports","278"
"2008","Euro area (19 countries)","Terajoule","Industrial wastes","Exports","0"
"2008","Euro area (19 countries)","Terajoule","Industrial wastes","Gross inland consumption","91 601"
"2008","Euro area (19 countries)","Terajoule","Waste (non-renewable)","Imports","278"
"2008","Euro area (19 countries)","Terajoule","Waste (non-renewable)","Exports","0"
"2008","Euro area (19 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","329 603"
"2008","Belgium","Terajoule","All products","Imports","3 421 625"
"2008","Belgium","Terajoule","All products","Exports","1 086 721"
"2008","Belgium","Terajoule","All products","Gross inland consumption","2 480 430"
